AGORA ID,Official name,Casual name,Link to document,Authority,Significance,Collections,Most recent activity,Most recent activity date,Proposed date,Annotated?,Validated?,Primarily applies to the government,Primarily applies to the private sector,Short summary,Long summary,Tags,Summaries and tags may include unreviewed machine output,Official plaintext retrieved,Official plaintext source,Official plaintext unavailable/infeasible,Official pdf source,Official pdf retrieved,Number of segments created,Applications: Agriculture and resource extraction,"Applications: Arts, sports, leisure, travel, and lifestyle",Applications: Broadcasting and media production,Applications: Business services and analytics,Applications: Construction and field services,Applications: Consumer goods,Applications: Education,Applications: Energy and utilities,Applications: Finance and investment,Applications: Government: benefits and welfare,Applications: Government: judicial and law enforcement,Applications: Government: military and public safety,Applications: Government: other applications/unspecified,Applications: Manufacturing and process automation,"Applications: Medicine, life sciences and public health",Applications: Networking and telecommunications,"Applications: Sales, retail, and customer relations",Applications: Security,Applications: Transportation,Harms: Detrimental content,Harms: Differential treatment based on a protected characteristic,Harms: Ecological harm,Harms: Financial loss,Harms: Harm to health/safety,Harms: Harm to infrastructure,Harms: Harm to property,"Harms: Violation of human rights, civil liberties, civil rights, or democratic norms and systems",Incentives: Access to business opportunities,Incentives: Civil liability,Incentives: Criminal liability,Incentives: Fines,Incentives: Imprisonment,Incentives: Subsidies,Risk factors: Bias,Risk factors: Interpretability and explainability,Risk factors: Privacy,Risk factors: Reliability,Risk factors: Reliability: Robustness,Risk factors: Safety,Risk factors: Security,Risk factors: Security: Cybersecurity,Risk factors: Security: Dissemination,Risk factors: Transparency,Strategies: Convening,Strategies: Disclosure,Strategies: Disclosure: About evaluation,Strategies: Disclosure: About incidents,Strategies: Disclosure: About inputs,Strategies: Disclosure: Accuracy thereof,Strategies: Disclosure: In deployment,Strategies: Disclosure: In standard form,Strategies: Evaluation,Strategies: Evaluation: Adversarial testing,Strategies: Evaluation: Conformity assessment,Strategies: Evaluation: External auditing,Strategies: Evaluation: Impact assessment,Strategies: Evaluation: Post-market monitoring,Strategies: Governance development,Strategies: Government study or report,Strategies: Government support,Strategies: Government support: AI workforce-related,Strategies: Government support: For R&D,Strategies: Input controls,Strategies: Input controls: Data circulation,Strategies: Input controls: Data use,"Strategies: Licensing, registration, and certification",Strategies: New institution,Strategies: Performance requirements,Strategies: Pilots and testbeds,Strategies: Tiering,Strategies: Tiering: Tiering based on domain of application,Strategies: Tiering: Tiering based on generality,Strategies: Tiering: Tiering based on impact,Strategies: Tiering: Tiering based on inputs,Strategies: Tiering: Tiering based on planning ability
1304,Small Business Artificial Intelligence Training Act of 2024,Small Business Artificial Intelligence Training Act of 2024,https://www.congress.gov/bill/118th-congress/senate-bill/4487,United States Congress,1. Lower,U.S. federal laws,Significant progress,2024-08-01,2024-06-11,false,false,false,false,Mandates development of AI training resources for small businesses. Requires coverage of key topics and annual updates. Coordinates distribution with the Small Business Administration. Allows grants for training providers. Demands annual reports. Establishes program termination after three years.,"Mandates the Secretary of Commerce, in coordination with various agencies, to develop AI training resources for small businesses, including those in rural, Tribal, or underserved areas.

Requires these resources to cover topics such as prompt engineering, financial management, cybersecurity, and government contracting.

Obligates the review and update of these resources every year to ensure relevance and effectiveness.

Coordinates with the Small Business Administration for the distribution of these resources through its network, including development centers and business opportunity centers.

Allows for a grants program to fund training providers using the developed resources.

Demands initial and annual reports to Congress on the progress and impact of the training resources.

Establishes a sunset clause terminating the program three years after the Act's enactment.",,true,2024-09-28,https://www.congress.gov/bill/118th-congress/senate-bill/4487/all-actions,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1293,Tools to Address Known Exploitation by Immobilizing Technological Deepfakes on Websites and Networks Act,TAKE IT DOWN Act,https://www.congress.gov/bill/118th-congress/senate-bill/4569,United States Congress,2. Moderate,U.S. federal laws,Significant progress,2024-07-31,2024-06-18,false,false,false,false,"Amends the Communications Act to criminalize nonconsensual intimate deepfakes. Requires platforms to remove depictions within 48 hours. Limits liability for good faith removals. Grants FTC enforcement authority. Defines terms including ""deepfake"" and ""covered platform.""","Amends the Communications Act of 1934 to criminalize the intentional disclosure of nonconsensual intimate visual depictions, including those created using AI-generated deepfakes, when intended to cause harm or when involving minors.

Requires covered platforms to establish a notice and removal process for such depictions, mandating removal within 48 hours upon valid request.

Limits liability for platforms acting in good faith to remove nonconsensual depictions.

Grants enforcement authority to the Federal Trade Commission to treat violations as unfair or deceptive acts under the Federal Trade Commission Act.

Defines key terms, including ""deepfake"" and ""covered platform,"" specifying platforms that primarily provide user-generated content and excluding certain services like email and non-user-generated content sites.",,true,2024-10-09,https://www.congress.gov/bill/118th-congress/senate-bill/4569/text,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1249,"S.4862, A bill to ensure that new advances in artificial intelligence are ethically adopted to improve the health of all individuals, and for other purposes.","S.4862, A bill to ensure that new advances in artificial intelligence are ethically adopted to improve the health of all individuals, and for other purposes.",https://www.congress.gov/bill/118th-congress/senate-bill/4862/text,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-07-30,2024-07-30,false,false,false,false,Amends the Public Health Service Act to mandate NIH AI resources and datasets. Authorizes $400 million for NIH AI initiatives. Directs health IT standards and interoperability. Appropriates funds for data collection. Requires patient consent for record use. Mandates data-sharing facilities.,"Amends the Public Health Service Act to mandate the NIH Director develop AI resources and datasets for health research, provide AI expertise, and maintain data access resources.

Authorizes $400 million for NIH AI initiatives in fiscal year 2025.

Directs the National Coordinator for Health IT to utilize electronic health records for research, establish data standards, and align with national interoperability frameworks.

Appropriates $10 million for data collection and $50 million for data standards.

Requires hospitals to request patient consent to use health records for research, contingent upon patient approval.

Expresses the Senate's view that NIH representation is crucial in steering committees for national AI research resources.

Mandates the National Library of Medicine to establish data-sharing facilities and create a core data science program.

Appropriates $100 million each for these library initiatives in fiscal year 2025.",,true,2024-10-13,https://www.congress.gov/bill/118th-congress/senate-bill/4862/text,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1343,"Sec. 103, Supporting Affordability and Fairness with Every Bet Act","Sec. 103, Supporting Affordability and Fairness with Every Bet Act",https://www.congress.gov/bill/118th-congress/senate-bill/5057,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-09-16,2024-09-16,false,false,false,false,"Prohibits AI use for tracking, targeting, and product creation. Requires data security and real-time data sharing. Imposes consumer protections and licensing standards. Mandates cooperation with investigations. Prohibits certain advertising and enforces contest integrity restrictions.","Prohibits sports wagering operators from using artificial intelligence to track individual wagers, target specific individuals with offers or promotions, or create gambling products like microbets.

Requires sports wagering operators to ensure data security and to take reasonable steps to prevent unauthorized access or dissemination of wagering and customer data.

Mandates real-time or near-real-time sharing of anonymized sports wagering data with the State regulatory entity.

Imposes strict consumer protections, including restrictions on AI use, limits on deposits, and mandatory affordability checks for high-value wagers.

Establishes comprehensive standards for licensing, recordkeeping, and employee background checks to ensure the integrity and accountability of sports wagering operators.

Requires cooperation with investigations by regulatory authorities and sports organizations, and mandates robust internal controls for operators.

Prohibits advertising targeting problem gamblers or individuals ineligible to wager, and restricts broadcast times and content. 

Enforces restrictions to maintain contest integrity and prevent betting on certain events and by prohibited individuals.",,true,2024-10-13,https://www.congress.gov/bill/118th-congress/senate-bill/5057,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1269,Fraudulent Artificial Intelligence Regulations (FAIR) Elections Act of 2024,Fraudulent Artificial Intelligence Regulations (FAIR) Elections Act of 2024,https://www.congress.gov/bill/118th-congress/senate-bill/4714,United States Congress,2. Moderate,U.S. federal laws,Proposed,2024-07-11,2024-07-11,false,false,false,false,Prohibits distributing false AI-generated election media and depictions to impede voting or intimidate officials. Exempts bona fide news with disclosure. Empowers Attorney General for enforcement. Amends voter registration laws to require verified data. Ensures severability of provisions.,"Prohibits the distribution of false AI-generated election media containing materially false information about election details or voter eligibility with the intent to impede voting in federal elections.

Prohibits the distribution of false AI-generated depictions of election officials intended to intimidate or harass officials or deter voting.

Exempts bona fide news entities from these prohibitions if they clearly disclose the falsity of the AI-generated content.

Empowers the Attorney General to enforce these prohibitions through civil actions in U.S. District Courts.

Amends the National Voter Registration Act to prevent states from using unverified databases to remove voters from official lists, requiring government-verified information approved by the Attorney General.

Sets criteria for source information, including monthly updates and non-violation of the Computer Fraud and Abuse Act.

Ensures severability of the Act’s provisions, maintaining the validity of remaining sections if any part is invalidated.",,true,2024-10-12,https://www.congress.gov/bill/118th-congress/senate-bill/4714,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1218,Protecting Patients from Deceptive Drug Ads Online Act,Protecting Patients from Deceptive Drug Ads Online Act,https://www.congress.gov/bill/118th-congress/senate-bill/5040,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-09-12,2024-09-12,false,false,false,false,Amends the Act to penalize false drug claims by influencers and healthcare providers. Mandates guidance on communication compliance. Expands telehealth provider definition. Requires promotion payment reporting. Authorizes AI surveillance. Allocates funding. Establishes notification process. Ensures severability.,"Amends the Federal Food, Drug, and Cosmetic Act to impose civil penalties on social media influencers and healthcare providers who make false or misleading communications about prescription drugs.

Mandates the issuance of guidance within 180 days to define false or misleading communications and outline compliance procedures.

Expands the definition of ""manufacturer, packer, or distributor"" to include telehealth providers involved in drug advertising.

Requires reporting of payments related to drug promotion to the Secretary of Health and Human Services.

Authorizes market surveillance activities using AI to monitor prescription drug promotions on social media and coordinate efforts with the Federal Trade Commission.

Allocates $15 million annually for fiscal years 2025 to 2029 to support these activities.

Establishes a process for notifying drug manufacturers of non-compliant communications by influencers or healthcare providers.

Ensures the severability of the Act's provisions, maintaining validity even if parts are invalidated.",,true,2024-10-12,https://www.congress.gov/bill/118th-congress/senate-bill/5040/all-actions,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1239,Forecasting Optimization for Robust Earth Climate Analysis and Subseasonal-to-Seasonal Tracking Act of 2024,FORECASTS Tracking Act of 2024,https://www.congress.gov/bill/118th-congress/senate-bill/4907/text,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-07-31,2024-07-31,false,false,false,false,Amends the Food Security Act to enhance weather forecasting by requiring NOAA to improve research and modeling. Mandates multi-model systems and an Internet clearinghouse. Establishes a workforce program emphasizing AI. Requires a workforce plan. Authorizes funding.,"Amends the Food Security Act of 1985 to improve subseasonal-to-seasonal weather forecasting by requiring the National Oceanic and Atmospheric Administration (NOAA) to enhance research, data collection, and model development.

Mandates the development of multi-model ensemble forecast systems and data management strategies, and the operationalization of new modeling technologies.

Establishes an Internet clearinghouse for forecasts and related information.

Creates the Weather and Earth System Modeling and Data Assimilation Workforce Innovation Program to support education, recruitment, and workforce development in weather modeling and data assimilation, emphasizing artificial intelligence and machine learning.

Requires the Under Secretary to develop and update a workforce human capital plan and report on the program's effectiveness.

Authorizes appropriations for these initiatives, including $40 million annually from 2025 to 2030 for the workforce program and additional funding for NOAA's weather research activities.",,true,2024-10-11,https://www.congress.gov/bill/118th-congress/senate-bill/4907/all-actions,false,,,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1307,Detection Equipment and Technology Evaluation to Counter the Threat of Fentanyl and Xylazine Act of 2024,DETECT Fentanyl and Xylazine Act of 2024,https://www.congress.gov/bill/118th-congress/house-bill/8663/text,United States Congress,1. Lower,U.S. federal laws,Significant progress,2024-09-10,2024-06-07,false,false,false,false,Amends the Homeland Security Act to enhance drug detection using advanced technologies. Mandates R&D for minimal handling equipment. Incorporates AI for substance prediction. Requires adherence to NIST AI Framework. Ensures law enforcement access to improved technologies.,"Amends the Homeland Security Act of 2002 to enhance the detection and disruption of drugs like fentanyl and xylazine using advanced technologies.

Mandates research and development of equipment for drug detection and trafficking disruption, emphasizing minimal handling and separation of complex mixtures.

Incorporates machine learning and artificial intelligence to predict controlled substance analogues and new psychoactive substances.

Requires the Under Secretary for Science and Technology to adhere to the NIST AI Risk Management Framework or its successor.

Establishes research and evaluation priorities using the latest information from reports on drug threats by the Drug Enforcement Administration.

Ensures federal, state, local, tribal, and territorial law enforcement agencies have access to improved detection technologies.",,true,2024-10-12,https://www.congress.gov/bill/118th-congress/house-bill/8663/all-actions,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1320,Technology in the Parks Act of 2024,Technology in the Parks Act of 2024,https://www.congress.gov/bill/118th-congress/house-bill/8494/text,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-05-24,2024-05-22,false,false,false,false,"Amends the Communications Act to extend E-rate support to local parks. Requires internet safety regulations and allows equipment transfers. Mandates a grant program for technology training, covering up to 10% of costs, targeting vulnerable individuals. Defines ""covered local park.""","Amends the Communications Act of 1934 to extend E-rate support to local parks, allowing them to access discounted telecommunications services for technology training programs.

Requires the creation of internet safety regulations for parks receiving such services to ensure cybersecurity standards similar to those for schools and libraries.

Defines ""covered local park"" as one that contracts with entities for technology training programs funded by grants.

Permits the transfer of excess research equipment to local parks under the Stevenson-Wydler Technology Innovation Act.

Mandates the Secretary of Labor to initiate a grant program for technology training in local parks, focusing on skills like coding, cybersecurity, and artificial intelligence.

Specifies that grants cover up to 10% of program costs and must supplement existing funds.

Targets vulnerable individuals, including those receiving unemployment benefits or other social assistance, for participation in these training programs.",,true,2024-09-28,https://www.congress.gov/bill/118th-congress/house-bill/8494/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
394,Artificial Intelligence Bug Bounty Act of 2023,Artificial Intelligence Bug Bounty Act of 2023,https://www.congress.gov/bill/118th-congress/senate-bill/2502,United States Congress,1. Lower,U.S. federal laws,Proposed,2023-07-26,2023-07-26,false,false,false,false,Mandates development of a bug bounty program for AI products within 180 days. Allows collaboration with other agencies. Authorizes implementation. Ensures contract participation. Clarifies non-mandatory use of AI products. Requires briefing to congressional defense committees within one year.,"Mandates the Chief Data and Artificial Intelligence Officer of the Department of Defense to develop a bug bounty program for AI products within 180 days of enactment.

Allows collaboration with other government agencies possessing cybersecurity and AI expertise during program development.

Authorizes the implementation of the developed bug bounty program.

Ensures that Department of Defense contracts permit participation in the bug bounty program.

Clarifies that the use of foundational AI products or the implementation of the program is not mandatory for incorporating such products.

Requires the Chief to brief congressional defense committees within one year on the development, implementation, and long-term plans of relevant bug bounty programs.",,true,2024-09-22,https://www.congress.gov/bill/118th-congress/senate-bill/2502/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1225,AI Development Practices Act of 2024,AI Development Practices Act of 2024,https://www.congress.gov/bill/118th-congress/house-bill/9466,United States Congress,1. Lower,U.S. federal laws,Significant progress,2024-09-11,2024-09-06,false,false,false,false,Amends the NIST Act to develop voluntary AI guidelines. Mandates collaboration on AI risk and system characteristics. Requires categorization of AI practices. Obligates framework updates. Prohibits prescribing technologies. Demands a congressional report. Defines key AI terms.,"Amends the National Institute of Standards and Technology Act to require the development of voluntary guidelines for AI system development, release, and assessment.

Mandates the Director of NIST to collaborate with public and private organizations to create guidance on AI risk tolerances and communication of system characteristics.

Requires categorization of practices related to security, safety, fairness, privacy, and other attributes of AI systems.

Obligates the Director to update the voluntary risk management framework for trustworthy AI systems.

Prohibits prescribing specific technologies; mandates reliance on international standards and industry best practices.

Requires collaboration with public, industry, and academic entities for guidance development.

Demands a report to Congress within 18 months on new materials or systems produced and policy recommendations for private-public sector coordination.

Defines ""artificial intelligence red teaming"" and ""artificial intelligence system"" for clarity.",,true,2024-10-06,https://www.congress.gov/bill/118th-congress/house-bill/9466/all-actions,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1283,Maintaining Innovation and Safe Technologies Act,Maintaining Innovation and Safe Technologies Act,https://www.congress.gov/bill/118th-congress/house-bill/8832,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-06-25,2024-06-25,false,false,false,false,"Directs issuing guidance by January 1, 2026, on Medicare payment for AI-incorporated remote monitoring devices under part B of the Social Security Act. Mandates device information transmission to healthcare providers for management and treatment to qualify.","Directs the Secretary of Health and Human Services to issue guidance by January 1, 2026, on Medicare payment requirements under part B of title XVIII of the Social Security Act for remote monitoring devices.

Mandates that the guidance specifically address devices that incorporate artificial intelligence components, such as continuous adjustment features.

Requires that these devices must transmit information to healthcare providers for the management and treatment of individuals to qualify for payment.",,true,2024-10-08,https://www.congress.gov/bill/118th-congress/house-bill/8832/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1212,"Artificial Intelligence Allied Collaboration for Crucial Operations, Research, and Development Act of 2024",AI ACCORD Act of 2024,https://www.congress.gov/bill/118th-congress/senate-bill/5058/text,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-09-16,2024-09-16,false,false,false,false,Mandates the Secretary of Defense to submit a strategy to Congress in 180 days for enhancing cooperation with Middle Eastern allies. Directs the establishment of a forum for AI coordination. Obligates progress reporting and legislative recommendations within one year.,"Mandates the Secretary of Defense to submit a strategy to Congress within 180 days to enhance cooperation with Middle Eastern allies using partner-sharing network capabilities for joint defense.

Requires the strategy to include a summary of ongoing efforts, challenges, and recommended actions for implementing joint partner-sharing networks.

Directs the Chief Data and Artificial Intelligence Officer of the Department of Defense to establish a forum for warfighters to coordinate on AI tools, methodologies, and training within 180 days.

Specifies that the forum should identify AI use cases, categorize risks, and prioritize AI tools while considering training shortfalls and opportunities for cooperation with allies.

Obligates the Secretary of Defense to report progress on the forum's establishment and recommend legislative actions to Congress within one year.",,true,2024-10-06,https://www.congress.gov/bill/118th-congress/senate-bill/5058/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1244,Literacy in Future Technologies Artificial Intelligence Act,LIFT AI Act,https://www.congress.gov/bill/118th-congress/house-bill/9211/text,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-09-11,,false,false,false,false,"Establishes the ""LIFT AI Act"" to enhance K–12 AI literacy. Empowers NSF to grant funds for curriculum development. Mandates AI education for workforce readiness. Engages stakeholders in professional learning. Develops evaluation tools and courses. Encourages responsible AI use.","Establishes the ""LIFT AI Act"" to advance AI literacy in K–12 education.

Empowers the Director of the National Science Foundation to award competitive grants to higher education institutions or nonprofits for developing AI literacy curricula and evaluation methods.

Mandates AI literacy education to prepare a skilled workforce and maintain U.S. leadership in AI.

Recognizes the importance of AI literacy in mitigating ethical challenges and adapting to rapidly evolving AI technologies.

Supports curriculum development focused on essential AI abilities and competencies, including project-based, personalized learning.

Engages educational stakeholders in professional learning to enhance AI literacy and establish best practices.

Develops evaluation tools for assessing AI literacy proficiency.

Designs professional development courses for educators integrating various learning experiences.

Encourages incorporating AI literacy in existing curricula, emphasizing responsible AI use.",,true,2024-09-29,https://www.congress.gov/bill/118th-congress/house-bill/9211/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1312,NSF and USDA Interagency Research Act,NSF and USDA Interagency Research Act,https://www.congress.gov/bill/118th-congress/house-bill/8613/text,United States Congress,1. Lower,U.S. federal laws,Significant progress,2024-09-03,2024-06-04,false,false,false,false,Mandates collaborative AI and digital agriculture research by the Secretary of Agriculture and NSF. Requires memoranda for coordination. Permits key area research. Encourages data sharing. Supports infrastructure. Facilitates partnerships. Authorizes reimbursable agreements. Ensures security per CHIPS Act.,"Mandates the Secretary of Agriculture and the Director of the National Science Foundation to conduct collaborative research and development activities, including those involving artificial intelligence and digital agriculture, to advance their mission priorities.

Requires the establishment of memoranda of understanding to coordinate these activities through competitive, merit-based processes.

Permits collaborative research in key areas, such as AI, machine learning, automation, and digital agriculture.

Encourages data sharing and collaboration among federal agencies, educational institutions, and nonprofit entities.

Supports research infrastructure and the development of translational technologies for commercial use.

Facilitates public-private partnerships and awards grants to educational institutions to establish a Center for Agricultural Research, Education, and Workforce Development.

Authorizes reimbursable agreements to enhance research effectiveness and mandates a report to Congress on interagency coordination and future collaboration opportunities.

Ensures research security consistent with the CHIPS Act of 2022.",,true,2024-10-11,https://www.congress.gov/bill/118th-congress/house-bill/8613/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1227,PATHS Act,PATHS Act,https://www.congress.gov/bill/118th-congress/house-bill/9459,United States Congress,1. Lower,U.S. federal laws,Significant progress,2024-09-23,2024-09-06,false,false,false,false,Extends the Homeland Security Act pilot program to 2027. Mandates briefing Congress within 72 hours on AI transaction authority use. Reduces contract award threshold from $4 million to $1 million under the 2023 Defense Authorization Act.,"Extends the research and development acquisition pilot program under the Homeland Security Act of 2002 to September 30, 2027.

Mandates the Secretary of Homeland Security to notify and brief Congress within 72 hours regarding the use or extension of transaction authority involving artificial intelligence technology.

Reduces the threshold for covered contract awards from $4,000,000 to $1,000,000 under the James M. Inhofe National Defense Authorization Act for Fiscal Year 2023.",,true,2024-10-09,https://www.congress.gov/bill/118th-congress/house-bill/9459/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1197,Lummis-Gillibrand Payment Stablecoin Act (Sec. 1-3),Lummis-Gillibrand Payment Stablecoin Act (Sec. 1-3),https://www.congress.gov/bill/118th-congress/senate-bill/4155/text,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-04-17,2024-04-17,false,false,false,false,Prohibits unregistered creation of algorithmic payment stablecoins in the U.S. Mandates issuance by registered entities only. Requires U.S. residency for offering stablecoins. Adjusts issuance threshold every four years. Establishes safe harbor regulations. Extends extraterritorially.,"Prohibits any person from issuing, creating, or originating an algorithmic payment stablecoin in the United States.

Mandates that payment stablecoins can only be issued by a registered non-depository trust company with a limit on nominal value or an authorized depository institution as a national payment stablecoin issuer.

Prohibits the offer or sale of payment stablecoins in the United States except by a U.S. person living in the U.S.

Requires the Board to adjust the issuance threshold for inflation every four years.

Directs the Board to establish safe harbor regulations, allowing limited issuance of payment stablecoins under specific conditions and fostering innovation and competition.

Allows safe harbor status for issuers regulated by equivalent foreign authorities.

Intends the section to have extraterritorial effect, extending its reach beyond U.S. borders.",,true,2024-09-25,https://www.congress.gov/bill/118th-congress/senate-bill/4155/text,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1232,National Windstorm Impact Reduction Program Reauthorization Act of 2024,National Windstorm Impact Reduction Program Reauthorization Act of 2024,https://www.congress.gov/bill/118th-congress/house-bill/9252,United States Congress,1. Lower,U.S. federal laws,Proposed,2024-08-02,2024-08-02,false,false,false,false,Amends the National Windstorm Impact Reduction Act to include climate variability. Supports machine learning in windstorm mitigation. Encourages interdisciplinary research. Promotes advanced construction methods. Mandates tornado research analysis. Requires public response research. Allocates funding. Sets report deadlines.,"Amends the National Windstorm Impact Reduction Act of 2004 to include provisions for understanding climate variability and its impact on windstorms, aiming to inform future building codes.

Supports the integration of emerging technologies, such as machine learning, in research and engineering activities related to windstorm mitigation.

Encourages interdisciplinary research, including collaborations between social scientists and engineers, to enhance atmospheric measurements relevant to building engineering.

Promotes the use of advanced construction methods and materials to strengthen properties against windstorms and related impacts.

Mandates an analysis of the need for a tornado research facility to study tornado impacts on buildings.

Requires research into public response to windstorm risks and factors influencing risk communication and reduction measures.

Allocates specific funding amounts for the program from fiscal years 2025 to 2029.

Sets deadlines for reports and analyses, including future research infrastructure needs, to be completed by specified dates.",,true,2024-10-12,https://www.congress.gov/bill/118th-congress/house-bill/9252,false,,,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
